# Wordlist

# DATA
ID	COGID	POS	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN	ALIGNMENT
3729	938	verb	to sing	Bola	sing	1184.32	Bola (Luxi) TBL	thɔ⁵⁵  | 1184.32	sing		664	TBL		1261	thɔ⁵⁵	thɔ⁵⁵	sing	tʰ ɔ ⁵⁵	405310	tʰ ɔ ⁵⁵
3731	940	verb	to sing	Lashi	sing	1184.33	Leqi (Luxi) TBL	khuːn⁵⁵  | 1184.33			1158	TBL		1261	khuːn⁵⁵	khuːn⁵⁵	sing	kʰ uː n ⁵⁵	405311	kʰ uː n ⁵⁵
3732	938	verb	to sing	Maru	sing	1184.31	Langsu (Luxi) TBL	thu³¹  | 1184.31			664	TBL		1261	thu³¹	thu³¹	sing	tʰ u ³¹	405309	tʰ u ³¹
3733	937	verb	to sing	Xiandao	sing	1184.29	Achang (Xiandao) TBL	çaŋ⁵⁵ çaŋ³⁵  | 1184.29			999 999	TBL		1261	çaŋ⁵⁵çaŋ³⁵	çaŋ⁵⁵çaŋ³⁵	sing	ç a ŋ ⁵⁵ + ç a ŋ ³⁵	405307	ç - a ŋ ⁵⁵ ◦ ç - a ŋ ⁵⁵
5634	939	verb	to sing	Rangoon		1184.27					665	TBL		1261	sho²²	sho²²	sing	sʰ o ²²	405305	sʰ o ²²
6070	939	verb	to sing	Written_Burmese		1184.26					665	TBL		1261	sho²	sho²	sing	tsʰ ə ²	405304	tsʰ ə ²
#
3802	951	verb	to sleep	Achang_Longchuan	sleep v.	1646.28	Achang (Longchuan) TBL	e³¹  | 1646.28	sleep		1160	TBL		1585	e³¹	e³¹	sleep	e ³¹	426328	- e - ³¹
3805	951	verb	to sleep	Atsi	sleep v.	1646.3	Atsi [Zaiwa] TBL	ju̱p⁵⁵  | 1646.30	sleep		1160	TBL		1585	ju̱p⁵⁵	ju̱p⁵⁵	sleep	j ṵ p ⁵⁵	426330	j ṵ p ⁵⁵
3807	951	verb	to sleep	Bola	sleep v.	1646.32	Bola (Luxi) TBL	ja̱p⁵⁵  | 1646.32	sleep		1160	TBL		1585	ja̱p⁵⁵	ja̱p⁵⁵	sleep	j a̰ p ⁵⁵	426332	j a̰ p ⁵⁵
3811	951	verb	to sleep	Lashi	sleep v.	1646.33	Leqi (Luxi) TBL	ju̱ːp⁵⁵  | 1646.33	sleep		1160	TBL		1585	ju̱ːp⁵⁵	ju̱ːp⁵⁵	sleep	j ṵː p ⁵⁵	426333	j ṵː p ⁵⁵
3813	951	verb	to sleep	Maru	sleep v.	1646.31	Langsu (Luxi) TBL	jap³¹  | 1646.31			1160	TBL		1585	jap³¹	jap³¹	sleep	j a p ³¹	426331	j a p ³¹
3816	951	verb	to sleep	Xiandao	sleep v.	1646.29	Achang (Xiandao) TBL	it⁵⁵  | 1646.29	sleep		1160	TBL		1585	it⁵⁵	it⁵⁵	sleep	i t ⁵⁵	426329	- i t ⁵⁵
5544	951	verb	to sleep	Rangoon		1646.27			sleep		1160	TBL		1585	eʔ⁴	eʔ⁴	sleep	e ʔ ⁴	426327	- e ʔ ⁴
5981	951	verb	to sleep	Written_Burmese		1646.26			sleep		1160	TBL		1585	ip⁴	ip⁴	sleep	i p ⁴	426326	- i p ⁴
#
3840	955	verb	to smell (perceive odor) [transitive]	Bola	smell v	1707.32	Bola (Luxi) TBL	nɛ̱̃⁵⁵  | 1707.32	smell-tr		678	TBL		1586	nɛ̱̃⁵⁵	nɛ̱̃⁵⁵	smell	n ɛ̰̃ ∼ ⁵⁵	429234	n ɛ̰̃ ∼ ⁵⁵
3845	955	verb	to smell (perceive odor) [transitive]	Lashi	smell v	1707.33	Leqi (Luxi) TBL	naːm³¹  | 1707.33	smell		678	TBL		1586	naːm³¹	naːm³¹	smell	n aː m ³¹	429235	n aː m ³¹
3848	955	verb	to smell (perceive odor) [transitive]	Maru	smell v	1707.31	Langsu (Luxi) TBL	nɛ̃³¹  | 1707.31			678	TBL		1586	nɛ̃³¹	nɛ̃³¹	smell	n ɛ̃ ∼ ³¹	429233	n ɛ̃ ∼ ³¹
5417	955	verb	to smell (perceive odor) [transitive]	Rangoon		1707.27					678	TBL		1586	nɑ̃⁵⁵	nɑ̃⁵⁵	smell	n ɑ̃ ∼ ⁵⁵	429229	n ɑ̃ ∼ ⁵⁵
5857	955	verb	to smell (perceive odor) [transitive]	Written_Burmese		1707.26					678	TBL		1586	nɑm³	nɑm³	smell	n a m ³	429228	n a m ³
#
3967	961	verb	to spit	Achang_Longchuan	spit v.	1688.28	Achang (Longchuan) TBL	tɕho³¹  | 1688.28			704	TBL		1440	tɕho³¹	tɕho³¹	spit	tɕʰ o ³¹	428335	tɕʰ o ³¹
3970	960	verb	to spit	Atsi	spit v.	1688.3	Atsi [Zaiwa] TBL	pje⁵⁵  | 1688.30	spit		703	TBL		1440	pje⁵⁵	pje⁵⁵	spit	p j e ⁵⁵	428337	p j e ⁵⁵
3972	960	verb	to spit	Bola	spit v.	1688.32	Bola (Luxi) TBL	phø³⁵  | 1688.32	spit		703	TBL		1440	phø³⁵	phø³⁵	spit	pʰ ø ³⁵	428339	pʰ - ø ³⁵
3975	960	verb	to spit	Lashi	spit v.	1688.33	Leqi (Luxi) TBL	pyː³³  | 1688.33	spit		703	TBL		1440	pyː³³	pyː³³	spit	p yː ³³	428340	p - yː ³³
3977	960	verb	to spit	Maru	spit v.	1688.31	Langsu (Luxi) TBL	phø³⁵  | 1688.31			703	TBL		1440	phø³⁵	phø³⁵	spit	pʰ ø ³⁵	428338	pʰ - ø ³⁵
3979	961	verb	to spit	Xiandao	spit v.	1688.29	Achang (Xiandao) TBL	tsɛ³⁵  | 1688.29	spit		704	TBL		1440	tsɛ³⁵	tsɛ³⁵	spit	ts ɛ ³⁵	428336	ts ɛ ³⁵
5541	963	verb	to spit	Rangoon		1688.27					702	TBL		1440	thwe⁵⁵	tʰwe⁵⁵	spit	tʰ w e ⁵⁵	428334	tʰ w e ⁵⁵
5978	963	verb	to spit	Written_Burmese		1688.26			spit		702	TBL		1440	thwe³	tʰwe³	spit	tʰ w e ³	428333	tʰ w e ³
#
4043	976	verb	to stand	Achang_Longchuan	stand v.	1784.28	Achang (Longchuan) TBL	ʑap⁵⁵  | 1784.28	stand	bad concept	721	TBL		1442	ʑap⁵⁵	ʑap⁵⁵	stand	ʑ a p ⁵⁵	432794	ʑ a p ⁵⁵
4044	976	verb	to stand	Atsi	stand v.	1784.3	Atsi [Zaiwa] TBL	jap²¹  | 1784.30	stand	bad concept	721	TBL		1442	jap²¹	jap²¹	stand	j a p ²¹	432796	j a p ²¹
4045	976	verb	to stand	Bola	stand v.	1784.32	Bola (Luxi) TBL	jɛʔ⁵⁵  | 1784.32	stand	bad concept	721	TBL		1442	jɛʔ⁵⁵	jɛʔ⁵⁵	stand	j ɛ ʔ ⁵⁵	432798	j ɛ ʔ ⁵⁵
4046	976	verb	to stand	Lashi	stand v.	1784.33	Leqi (Luxi) TBL	jaːp³¹  | 1784.33	stand	bad concept	721	TBL		1442	jaːp³¹	jaːp³¹	stand	j aː p ³¹	432799	j aː p ³¹
4047	976	verb	to stand	Maru	stand v.	1784.31	Langsu (Luxi) TBL	jɛʔ³¹  | 1784.31		bad concept	721	TBL		1442	jɛʔ³¹	jɛʔ³¹	stand	j ɛ ʔ ³¹	432797	j ɛ ʔ ³¹
4048	976	verb	to stand	Xiandao	stand v.	1784.29	Achang (Xiandao) TBL	jap⁵⁵  | 1784.29	stand	bad concept	721	TBL		1442	jap⁵⁵	jap⁵⁵	stand	j a p ⁵⁵	432795	j a p ⁵⁵
5332	976	verb	to stand	Rangoon		1784.27				bad concept	721	TBL		1442	jɑʔ⁴	jɑʔ⁴	stand	j ɑ ʔ ⁴	432793	j ɑ ʔ ⁴
5773	976	verb	to stand	Written_Burmese		1784.26				bad concept	721	TBL		1442	rɑp⁴	rɑp⁴	stand	r a p ⁴	432792	r a p ⁴
#
4068	978	verb	to steal	Achang_Longchuan	steal v.	1686.28	Achang (Longchuan) TBL	xau³¹  | 1686.28	steal		723	TBL		713	xau³¹	xau³¹	steal	x a u ³¹	428237	x a u - ³¹
4071	978	verb	to steal	Atsi	steal v.	1686.3	Atsi [Zaiwa] TBL	khau²¹  | 1686.30	steal		723	TBL		713	khau²¹	khau²¹	steal	kʰ a u ²¹	428239	kʰ a u - ²¹
4073	978	verb	to steal	Bola	steal v.	1686.32	Bola (Luxi) TBL	khau³¹  | 1686.32	steal		723	TBL		713	khau³¹	khau³¹	steal	kʰ a u ³¹	428241	kʰ a u - ³¹
4076	978	verb	to steal	Lashi	steal v.	1686.33	Leqi (Luxi) TBL	khaːu⁵⁵  | 1686.33	steal		723	TBL		713	khaːu⁵⁵	khaːu⁵⁵	steal	kʰ aː u ⁵⁵	428242	kʰ aː u - ⁵⁵
4077	978	verb	to steal	Maru	steal v.	1686.31	Langsu (Luxi) TBL	khuk⁵⁵  | 1686.31	steal		723	TBL		713	khuk⁵⁵	khuk⁵⁵	steal	kʰ u k ⁵⁵	428240	kʰ u - k ⁵⁵
4079	978	verb	to steal	Xiandao	steal v.	1686.29	Achang (Xiandao) TBL	xau³¹  | 1686.29	steal		723	TBL		713	xau³¹	xau³¹	steal	x a u ³¹	428238	x a u - ³¹
5573	978	verb	to steal	Rangoon		1686.27					723	TBL		713	kho⁵⁵	kʰo⁵⁵	steal	kʰ o ⁵⁵	428236	kʰ o - - ⁵⁵
6010	978	verb	to steal	Written_Burmese		1686.26			steal		723	TBL		713	kho³	kʰo³	steal	kʰ o ³	428235	kʰ o - - ³
#
4453	993	verb	to think (reflect)	Achang_Longchuan	think v.	1726.28	Achang (Longchuan) TBL	sam⁵⁵  | 1726.28	think		1184	TBL		1415	sam⁵⁵	sam⁵⁵	think	s a m ⁵⁵	430114	s a m ⁵⁵
4456	992	verb	to think (reflect)	Atsi	think v.	1726.3	Atsi [Zaiwa] TBL	mjit²¹  | 1726.30	think		789	TBL		1415	mjit²¹	mjit²¹	think	m j i t ²¹	430116	m j i t ²¹
4458	992	verb	to think (reflect)	Bola	think v.	1726.32	Bola (Luxi) TBL	mjɔt³¹  | 1726.32	think		789	TBL		1415	mjɔt³¹	mjɔt³¹	think	m j ɔ t ³¹	430118	m j ɔ t ³¹
4460	992	verb	to think (reflect)	Lashi	think v.	1726.33	Leqi (Luxi) TBL	mjiːt³¹  | 1726.33	think		789	TBL		1415	mjiːt³¹	mjiːt³¹	think	m j iː t ³¹	430119	m j iː t ³¹
4461	992	verb	to think (reflect)	Maru	think v.	1726.31	Langsu (Luxi) TBL	mjik³¹  | 1726.31	think		789	TBL		1415	mjik³¹	mjik³¹	think	m j i k ³¹	430117	m j i k ³¹
4463	999	verb	to think (reflect)	Xiandao	think v.	1726.29	Achang (Xiandao) TBL	tak⁵⁵  | 1726.29			1185	TBL		1415	tak⁵⁵	tak⁵⁵	think	t a k ⁵⁵	430115	t a k ⁵⁵
5514	26	verb	to think (reflect)	Rangoon		1726.27					790	TBL		1415	twe⁵⁵	twe⁵⁵	think	t w e ⁵⁵	430113	t w e ⁵⁵
5952	26	verb	to think (reflect)	Written_Burmese		1726.26					790	TBL		1415	twe³	twe³	think	t w e ³	430112	t w e ³
#
4541	1007	verb	to throw	Achang_Longchuan	throw / hurl v.	1687.28	Achang (Longchuan) TBL	xuat⁵⁵  | 1687.28		bad concept	1188	TBL		1456	xuat⁵⁵	xuat⁵⁵	throw / hurl	x u a t ⁵⁵	428286	x u a t ⁵⁵
4544	1000	verb	to throw	Atsi	throw / hurl v.	1687.3	Atsi [Zaiwa] TBL	tu⁵⁵  | 1687.30	throw	bad concept	1186	TBL		1456	tu⁵⁵	tu⁵⁵	throw / hurl	t u ⁵⁵	428288	t u ⁵⁵
4546	1003	verb	to throw	Bola	throw / hurl v.	1687.32	Bola (Luxi) TBL	pjɛ̱ʔ⁵⁵  | 1687.32	throw	bad concept	802	TBL		1456	pjɛ̱ʔ⁵⁵	pjɛ̱ʔ⁵⁵	throw / hurl	p j ɛ̰ ʔ ⁵⁵	428290	p j ɛ̰ ʔ ⁵⁵
4549	1000	verb	to throw	Lashi	throw / hurl v.	1687.33	Leqi (Luxi) TBL	tuːn³³  | 1687.33	throw	bad concept	1189	TBL		1456	tuːn³³	tuːn³³	throw / hurl	t uː n ³³	428291	t uː n ³³
4550	1003	verb	to throw	Maru	throw / hurl v.	1687.31	Langsu (Luxi) TBL	pjɛ̱ʔ⁵⁵  | 1687.31		bad concept	802	TBL		1456	pjɛ̱ʔ⁵⁵	pjɛ̱ʔ⁵⁵	throw / hurl	p j ɛ̰ ʔ ⁵⁵	428289	p j ɛ̰ ʔ ⁵⁵
4552	1004	verb	to throw	Xiandao	throw / hurl v.	1687.29	Achang (Xiandao) TBL	fu⁵⁵  | 1687.29	throw	bad concept	1187	TBL		1456	fu⁵⁵	fu⁵⁵	throw / hurl	f u ⁵⁵	428287	f u ⁵⁵
5478	1003	verb	to throw	Rangoon		1687.27				bad concept	802	TBL		1456	piʔ⁴	piʔ⁴	throw / hurl	p i ʔ ⁴	428285	p - i ʔ ⁴
5917	1003	verb	to throw	Written_Burmese		1687.26			shoot-throw	bad concept	802	TBL		1456	pɑs⁴	pɑs⁴	throw / hurl	p a ts ⁴	428284	p - a ts ⁴
#
4780	1034	verb	to vomit	Achang_Longchuan	throw up / vomit v.	1535.28	Achang (Longchuan) TBL	phat⁵⁵  | 1535.28			856	TBL		1278	phat⁵⁵	phat⁵⁵	throw up / vomit	pʰ a t ⁵⁵	421100	pʰ a t ⁵⁵
4783	1034	verb	to vomit	Atsi	throw up / vomit v.	1535.3	Atsi [Zaiwa] TBL	phat⁵⁵  | 1535.30	vomit		856	TBL		1278	phat⁵⁵	phat⁵⁵	throw up / vomit	pʰ a t ⁵⁵	421102	pʰ a t ⁵⁵
4785	407	verb	to vomit	Bola	throw up / vomit v.	1535.32	Bola (Luxi) TBL	tauʔ³¹  | 1535.32	vomit		857	TBL		1278	tauʔ³¹	tauʔ³¹	throw up / vomit	t a u ʔ ³¹	421104	t a u ʔ ³¹
4788	1034	verb	to vomit	Lashi	throw up / vomit v.	1535.33	Leqi (Luxi) TBL	phaːt⁵⁵  | 1535.33	vomit		856	TBL		1278	phaːt⁵⁵	phaːt⁵⁵	throw up / vomit	pʰ aː t ⁵⁵	421105	pʰ aː t ⁵⁵
4790	407	verb	to vomit	Maru	throw up / vomit v.	1535.31	Langsu (Luxi) TBL	tauk³¹  | 1535.31			857	TBL		1278	tauk³¹	tauk³¹	throw up / vomit	t a u k ³¹	421103	t a u k ³¹
4793	1034	verb	to vomit	Xiandao	throw up / vomit v.	1535.29	Achang (Xiandao) TBL	phat⁵⁵  | 1535.29	vomit		856	TBL		1278	phat⁵⁵	phat⁵⁵	throw up / vomit	pʰ a t ⁵⁵	421101	pʰ a t ⁵⁵
5264	1035	verb	to vomit	Rangoon		1535.27					858	TBL		1278	ɑ̃²²	ɑ̃²²	throw up / vomit	ɑ̃ ∼ ²²	421099	ɑ̃ ∼ ²²
5706	1035	verb	to vomit	Written_Burmese		1535.26					858	TBL		1278	ɑṁ²	ɑṁ²	throw up / vomit	a m ²	421098	a m ²
#
4798	1037	verb	to walk	Achang_Longchuan	walk v.	1815.28	Achang (Longchuan) TBL	so³¹  | 1815.28	go		859	TBL		1443	so³¹	so³¹	walk	s o ³¹	434207	s - o ³¹
4801	1037	verb	to walk	Atsi	walk v.	1815.3	Atsi [Zaiwa] TBL	so²¹  | 1815.30	go		859	TBL		1443	so²¹	so²¹	walk	s o ²¹	434209	s - o ²¹
4803	1037	verb	to walk	Bola	walk v.	1815.32	Bola (Luxi) TBL	sɔ³⁵  | 1815.32	go		859	TBL		1443	sɔ³⁵	sɔ³⁵	walk	s ɔ ³⁵	434211	s - ɔ ³⁵
4805	1037	verb	to walk	Lashi	walk v.	1815.33	Leqi (Luxi) TBL	sɔ̱ː⁵⁵  | 1815.33			859	TBL		1443	sɔ̱ː⁵⁵	sɔ̱ː⁵⁵	walk	s ɔ̰ː ⁵⁵	434212	s - ɔ̰ː ⁵⁵
4806	1037	verb	to walk	Maru	walk v.	1815.31	Langsu (Luxi) TBL	su³⁵  | 1815.31			859	TBL		1443	su³⁵	su³⁵	walk	s u ³⁵	434210	s - u ³⁵
4808	1037	verb	to walk	Xiandao	walk v.	1815.29	Achang (Xiandao) TBL	so³¹  | 1815.29	go		859	TBL		1443	so³¹	so³¹	walk	s o ³¹	434208	s - o ³¹
5667	1037	verb	to walk	Rangoon		1815.27					859	TBL		1443	tθwɑ⁵⁵	tθwɑ⁵⁵	walk	tθ w ɑ ⁵⁵	434206	tθ w ɑ ⁵⁵
6102	1037	verb	to walk	Written_Burmese		1815.26			go		859	TBL		1443	tθwɑ³	tθwɑ³	walk	s w a ³	434205	s w a ³
#
5108	1046	verb	to wipe	Achang_Longchuan	wipe (the table)	1163.28	Achang (Longchuan) TBL	sut⁵⁵  | 1163.28	wipe		908	TBL		1454	sut⁵⁵	sut⁵⁵	wipe (the table)	s u t ⁵⁵	404347	s u t ⁵⁵
5111	1046	verb	to wipe	Atsi	wipe (the table)	1163.3	Atsi [Zaiwa] TBL	sut⁵⁵  | 1163.30	wipe		908	TBL		1454	sut⁵⁵	sut⁵⁵	wipe (the table)	s u t ⁵⁵	404349	s u t ⁵⁵
5113	1046	verb	to wipe	Bola	wipe (the table)	1163.32	Bola (Luxi) TBL	sɔt⁵⁵  | 1163.32	wipe		908	TBL		1454	sɔt⁵⁵	sɔt⁵⁵	wipe (the table)	s ɔ t ⁵⁵	404351	s ɔ t ⁵⁵
5116	1046	verb	to wipe	Lashi	wipe (the table)	1163.33	Leqi (Luxi) TBL	suːt⁵⁵  | 1163.33	wipe		908	TBL		1454	suːt⁵⁵	suːt⁵⁵	wipe (the table)	s uː t ⁵⁵	404352	s uː t ⁵⁵
5117	1046	verb	to wipe	Maru	wipe (the table)	1163.31	Langsu (Luxi) TBL	sa̱t⁵⁵  | 1163.31			908	TBL		1454	sa̱t⁵⁵	sa̱t⁵⁵	wipe (the table)	s a̰ t ⁵⁵	404350	s a̰ t ⁵⁵
5120	1046	verb	to wipe	Xiandao	wipe (the table)	1163.29	Achang (Xiandao) TBL	sut⁵⁵  | 1163.29	wipe		908	TBL		1454	sut⁵⁵	sut⁵⁵	wipe (the table)	s u t ⁵⁵	404348	s u t ⁵⁵
5381	1046	verb	to wipe	Rangoon		1163.27					908	TBL		1454	tθoʔ⁴	tθoʔ⁴	wipe (the table)	tθ o ʔ ⁴	404346	tθ o ʔ ⁴
5821	1046	verb	to wipe	Written_Burmese		1163.26					908	TBL		1454	tθut⁴	tθut⁴	wipe (the table)	s u t ⁴	404345	s u t ⁴
#
6157	112		today	Atsi	today	738.3	Atsi [Zaiwa]	khĕ⁵⁵ŋji⁵⁵	today day		51 734	TBL		1283		kʰĕ⁵⁵ŋji⁵⁵		kʰ ĕ ⁵⁵ + ŋ j i ⁵⁵	42056	kʰ ĕ ⁵⁵ ◦ ŋ j i - - ⁵⁵
6170	112		today	Written_Burmese	today	738.26	Burmese (Written)	jɑ¹ne¹	today day		1269 53	TBL		1283		jɑ¹ne¹		j a ¹ + n e ¹	32861	j a ¹ ◦ n e - ¹
6333	112		today	Lashi	today	738.33	Leqi (Luxi)	khə̆⁵⁵ŋjei⁵⁵	today day		51 734	TBL		1283		kʰə̆⁵⁵ŋjei⁵⁵		kʰ ə̆ ⁵⁵ + ŋ j e i ⁵⁵	47515	kʰ ə̆ ⁵⁵ ◦ ŋ j e i - ⁵⁵
6403	112		today	Xiandao	today	738.29	Achang (Xiandao)	fu³¹ɳɛn³¹	this-2		1271 50	TBL		1283		fu³¹ɳɛn³¹		f u ³¹ + ɳ ɛ n ³¹	38413	f u ³¹ ◦ ɳ ɛ n ³¹
6528	112		today	Achang_Longchuan	today	738.28	Achang (Longchuan)	xai⁵⁵ȵen³¹	this day		1272 50	TBL		1283		xai⁵⁵ȵen³¹		x a i ⁵⁵ + nʲ e n ³¹	36636	x a i ⁵⁵ ◦ nʲ e n ³¹
6541	112		today	Bola	today	738.32	Bola (Luxi)	a³¹khə̆³¹nɛʔ³¹	a-prefix ? day-2		1273 1270 53	TBL		1283		a³¹kʰə̆³¹nɛʔ³¹		a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹	45696	a ³¹ ◦ kʰ ə̆ ³¹ ◦ n ɛ ʔ ³¹
6589	112		today	Maru	today	738.31	Langsu (Luxi)	a³¹na⁵⁵nɛʔ³¹	a-prefix morning-1 day		1273 734 53	TBL		1283		a³¹na⁵⁵nɛʔ³¹		a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹	43914	a ³¹ ◦ n - a - - ⁵⁵ ◦ n ɛ ʔ ³¹
6620	112		today	Rangoon	today	738.27	Burmese (Rangoon)	jɑ⁵³ne⁵³			1269 53	TBL		1283		jɑ⁵³ne⁵³		j ɑ ⁵³ + n e ⁵³	34756	j ɑ ⁵³ ◦ n e - ⁵³
#
6159	117		tomorrow	Atsi	tomorrow	742.3	Atsi [Zaiwa]	naʔ²¹ma⁵⁵	tomorrow on		53 54	TBL		1329		naʔ²¹ma⁵⁵		n a ʔ ²¹ + m a ⁵⁵	42060	n a ʔ ²¹ ◦ m a ⁵⁵
6173	116		tomorrow	Written_Burmese	tomorrow	742.26	Burmese (Written)	nɑk⁴phrɑn²	morning-2 return		53 103	TBL		1329		nɑk⁴pʰrɑn²		n a k ⁴ + pʰ r a n ²	32866	n a k ⁴ ◦ pʰ r a n ²
6290	117		tomorrow	Maru	tomorrow	742.31	Langsu (Luxi)	nɛʔ³¹mɔ⁵⁵nɛʔ³¹	day mo-suffix day		53 54 734	TBL		1329		nɛʔ³¹mɔ⁵⁵nɛʔ³¹		n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹	43918	n ɛ ʔ ³¹ ◦ m ɔ ⁵⁵ ◦ n - ɛ - ʔ ³¹
6337	117		tomorrow	Lashi	tomorrow	742.33	Leqi (Luxi)	nap³¹jɔ³¹ŋjei⁵⁵	not-today ??? day		53 1280 734	TBL		1329		nap³¹jɔ³¹ŋjei⁵⁵		n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵	47519	n a p ³¹ ◦ j ɔ ³¹ ◦ ŋ j e i - ⁵⁵
6456	117		tomorrow	Bola	tomorrow	742.32	Bola (Luxi)	nɛʔ³¹ma³⁵nɛʔ³¹	day-2 tomorrow day-2		53 54 53	TBL		1329		nɛʔ³¹ma³⁵nɛʔ³¹		n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹	45700	n ɛ ʔ ³¹ ◦ m a ³⁵ ◦ n ɛ ʔ ³¹
6476	117		tomorrow	Xiandao	tomorrow	742.29	Achang (Xiandao)	n̥a³¹ʐɔ⁵⁵			1277 1278	TBL		1329		n̥a³¹ʐɔ⁵⁵		n̥ a ³¹ + ʐ ɔ ⁵⁵	38417	n̥ a ³¹ ◦ ʐ ɔ ⁵⁵
6532	117		tomorrow	Achang_Longchuan	tomorrow	742.28	Achang (Longchuan)	phă⁵⁵nap⁵⁵			1279 53	TBL		1329		pʰă⁵⁵nap⁵⁵		pʰ ă ⁵⁵ + n a p ⁵⁵	36640	pʰ ă ⁵⁵ ◦ n a p ⁵⁵
6622	116		tomorrow	Rangoon	tomorrow	742.27	Burmese (Rangoon)	nɛʔ⁴phjɑ̃²²	tomorrow return		53 103	TBL		1329		nɛʔ⁴pʰjɑ̃²²		n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²	34760	n ɛ ʔ ⁴ ◦ pʰ j ɑ̃ ∼ ²²
#
4699	1049	other	twenty	Achang_Longchuan	twenty num	816.28	Achang (Longchuan) TBL	tă³¹ sau⁵⁵  | 0816.28	twenty1 twenty2		1192 841	TBL		1710	tă³¹sau⁵⁵	tă³¹sau⁵⁵	twenty	t ă ³¹ + s a u ⁵⁵	387016	t ă ³¹ ◦ s a u ⁵⁵
4702	1048	other	twenty	Atsi	twenty num	816.3	Atsi [Zaiwa] TBL	i⁵⁵ tshe⁵¹  | 0816.30	two ten		1193 1196	TBL		1710	i⁵⁵tshe⁵¹	i⁵⁵tshe⁵¹	twenty	i ⁵⁵ + tsʰ e ⁵¹	387018	i ⁵⁵ ◦ tsʰ e - - ⁵¹
4704	1048	other	twenty	Bola	twenty num	816.32	Bola (Luxi) TBL	i̱³⁵ thai⁵⁵  | 0816.32	two ten		1193 1196	TBL		1710	i̱³⁵thai⁵⁵	i̱³⁵thai⁵⁵	twenty	ḭ ³⁵ + tʰ a i ⁵⁵	387020	ḭ ³⁵ ◦ tʰ a i - ⁵⁵
4706	1048	other	twenty	Lashi	twenty num	816.33	Leqi (Luxi) TBL	ə̱⁵⁵ tshe³³  | 0816.33	two ten		1193 1196	TBL		1710	ə̱⁵⁵tshe³³	ə̱⁵⁵tshe³³	twenty	ə̰ ⁵⁵ + tsʰ e ³³	387021	ə̰ ⁵⁵ ◦ tsʰ e - - ³³
4707	1048	other	twenty	Maru	twenty num	816.31	Langsu (Luxi) TBL	ʃi̱k⁵⁵ tshɛ³¹  | 0816.31	two ten		1194 1196	TBL		1710	ʃi̱k⁵⁵tshɛ³¹	ʃi̱k⁵⁵tshɛ³¹	twenty	ʃ ḭ k ⁵⁵ + tsʰ ɛ ³¹	387019	ʃ ḭ k ⁵⁵ ◦ tsʰ ɛ - - ³¹
4709	1049	other	twenty	Xiandao	twenty num	816.29	Achang (Xiandao) TBL	ta³¹ sau⁵⁵  | 0816.29	one twenty		1192 841	TBL		1710	ta³¹sau⁵⁵	ta³¹sau⁵⁵	twenty	t a ³¹ + s a u ⁵⁵	387017	t a ³¹ ◦ s a u ⁵⁵
5249	1048	other	twenty	Rangoon		816.27			two ten		1198 1196	TBL		1710	hniʔ⁴shɛ²²	hniʔ⁴shɛ²²	twenty	n̥ i ʔ ⁴ + sʰ ɛ ²²	387015	n̥ i ʔ ⁴ ◦ sʰ ɛ - - ²²
5691	1048	other	twenty	Written_Burmese		816.26			two ten		1198 1196	TBL		1710	hnɑs⁴shɑj²	hnɑs⁴shɑj²	twenty	n̥ a ts ⁴ + tsʰ a j ²	387014	n̥ a ts ⁴ ◦ tsʰ a - j ²
#
4713	1051	other	two	Achang_Longchuan	two num	798.28	Achang (Longchuan) TBL	sək⁵⁵  | 0798.28	two		839	TBL		1498	sək⁵⁵	sək⁵⁵	two	s ə k ⁵⁵	386105	s ə k ⁵⁵
4716	1051	other	two	Atsi	two num	798.3	Atsi [Zaiwa] TBL	i⁵⁵  | 0798.30	two		838	TBL		1498	i⁵⁵	i⁵⁵	two	i ⁵⁵	386107	i - ⁵⁵
4718	1051	other	two	Bola	two num	798.32	Bola (Luxi) TBL	i̱³⁵  | 0798.32	two		838	TBL		1498	i̱³⁵	i̱³⁵	two	ḭ ³⁵	386109	ḭ - ³⁵
4721	1051	other	two	Lashi	two num	798.33	Leqi (Luxi) TBL	ə̱k⁵⁵  | 0798.33	two		838	TBL		1498	ə̱k⁵⁵	ə̱k⁵⁵	two	ə̰ k ⁵⁵	386110	ə̰ k ⁵⁵
4722	1051	other	two	Maru	two num	798.31	Langsu (Luxi) TBL	ʃi̱k⁵⁵  | 0798.31	two		839	TBL		1498	ʃi̱k⁵⁵	ʃi̱k⁵⁵	two	ʃ ḭ k ⁵⁵	386108	ʃ ḭ k ⁵⁵
