RN	DOCULECT	REFLEX	CONCEPT	NEPALI	GFN	ETYMON
1878	Yamphu	tha:pma	to winnow or sieve with a <i>naŋlo</i> (a round, flat, plaited sort of tray with a diameter of about 55 cm) by shaking the contents up and down.	 niphannu	v.tr.	899
1879	Yamphu	tha:ppuwa	fishing line.	 ḍhukuvā	n.	
1880	Yamphu	tha:re	terribly, dead-	&lt; ṭhaharai	adv.	
1881	Yamphu	thapnam	jungle, forest		n.	489
1882	Yamphu	thappa	a) old man; b) husband.		n.	382
1883	Yamphu	thappa	1) big; 2) old.		suffix.	382
1884	Yamphu	tharkumba	squirrel.	 lokharke	n.	578
1885	Yamphu	thauʔurum	hearth, fireplace.		n.	794
1886	Yamphu	thä:ʔma	1) to trickle, to fall drop by drop; 2) to frequent, to visit often.	 cuhunu, dhāunu	v.intr. &amp; v.tr.	
1887	Yamphu	theʔma	to lift		v.intr. &amp; v.tr.	907
1888	Yamphu	thenaŋ	ladder.	 lisnu	n.	
1889	Yamphu	the:ma I	to push something, to bump against something	 dhakelnu	v.intr. &amp; v.tr.	
1890	Yamphu	the:ma II	to put aside a little, to keep a little		v.tr.	
1891	Yamphu	thepma	to hit the top of something, e.g. to drive a stick in the ground, or to extricate the pip from a Nepalese hog-plum		v.tr.	556
1892	Yamphu	thiŋ I	brightly		adv.	
1893	Yamphu	thiŋ II	erect		adv.	
1894	Yamphu	thi:ʔma	to sew.	 silāunu	v.intr. &amp; v.tr.	
1895	Yamphu	sima I	1) indicates a long distance or the excessiveness of the result of the situation denoted by the main verb. 2) expresses the ultimate dying of the subject of the main verb		v.intr.aux. &amp; v.tr.aux.	244
1896	Yamphu	sima II	auxiliary which expresses the sensing of an emotion		v.intr.aux.	262
1897	Yamphu	sima III	expresses the prolongation of the situation denoted by the main verb		v.intr.aux. &amp; v.tr.aux.	
1898	Yamphu	simbaniŋ	a) two years ago; b) two years before, the second year before.		n. &amp; adv.	
1899	Yamphu	simbreʔŋa	the day before yesterday.		adv.	
1900	Yamphu	simesi	alternative for <i>sibaŋni.</i>		n.	
1901	Yamphu	simma	a) in two years from now; b) two years later.		adv.	
1902	Yamphu	simma I	1) <i>v.intr.</i> to tear off, to peel, to be ripped or pulled off 2) <i>v.tr.</i> to take off, to pull off, to rip off		v.intr. &amp; v.tr.	
1903	Yamphu	simma II	to ask somebody.	 sodhnu	v.tr.	
1904	Yamphu	simmak	the place where leaves etc. are dried above the <i>kheʔma.</i>		n.	
1905	Yamphu	simmama	to dance	 nācnu	v.intr.	322
1906	Yamphu	siŋ	firewood.		n.	290
1907	Yamphu	siŋʔa	the day after tomorrow.		n. &amp; adv.	
1908	Yamphu	si:ʔma I	to rub oil into one's hair, to rub oil on the body.	 tel dalnu	v.intr. &amp; v.tr.	
1909	Yamphu	si:ʔma II	to be on the point of, to be on the verge of		v.intr.aux. &amp; v.tr.aux.	
1910	Yamphu	si:ʔwa	1) n. dew; 2) <i>adj.</i> dewy.		n. &amp; adj.	
1911	Yamphu	siŋak	large leaf, as of the sal or Indian chestnut trees.		n.	
1912	Yamphu	siŋbu	a) tree; b) tree-trunk.		n.	290
1913	Yamphu	si:gumba	fox.		n.	289
1914	Yamphu	siŋi	loan.	 (r)ḍ	n.	
1915	Yamphu	sa:pma II	to cover, to spread out, to make a bed of, e.g. leaves in the bottom of a basket to prevent the falling through of the contents		v.intr. &amp; v.tr.	340
1916	Yamphu	sa:pma III	to whip, to thrash.		v.intr. &amp; v.tr.	
1917	Yamphu	saŋwa	see <u>saŋa.</u>			
1918	Yamphu	saŋyak	upward, uphill.	 ukālo	adv.	
1919	Yamphu	sapciduba	great-great-grandfather.		n.	
1920	Yamphu	sapciduma	great-great-grandmother.		n.	
1921	Yamphu	sapma I	to write, to write to somebody.	 lekhnu	v.intr. &amp; v.tr.	790
1922	Yamphu	sapma II	to be enough, to suffice	 pugnu	v.semi.tr.	
1923	Yamphu	sapphi	enough, abundantly.		adj. &amp; adv.	
1924	Yamphu	sapthaŋma	to be happy, to be glad, to rejoice.	 khuŝī hunu	v.intr.	
1925	Yamphu	saraŋ	lower part of the leg including the foot.	 khuṭṭā	n.	
1926	Yamphu	saraŋghätcäʔwa	toes.		n.	
1927	Yamphu	sarukma	childless woman.		n.	
1928	Yamphu	sarukpa	childless man.		n.	
1929	Yamphu	sarumba	second-born.	 māhilo	n.	
1930	Yamphu	sasik	fat.	 boso	n.	326
1931	Yamphu	sasok	entrails.	 āndrā	n.	326
1932	Yamphu	sasrippa	wart.	 mūsā	n.	
1933	Yamphu	sauk	skin.	 chālā	n.	908
1934	Yamphu	saukkräʔwa	dried skin.		n.	
1935	Yamphu	seduba	diarrhoea		n.	
1936	Yamphu	seguma	urine		n.	
1937	Yamphu	sekkhäʔma	to be drunk, to be inebriated	 mātnu	v.intr.	
1938	Yamphu	selema	slide.		n.	
1939	Yamphu	semdumma	fingernail.		n.	248
1940	Yamphu	semjama	a) to be frightened, to get a fright; b) to shy away, e.g. from teasing.	 tarsāunu	v.intr.	236
1941	Yamphu	semla	voice.	 svar	n.	441
1942	Yamphu	semluma	song.		n.	888
1943	Yamphu	semluma	to sing.	 gāunu	v.tr.	888
1944	Yamphu	semma I	1) to tease; 2) to afflict.	 jhiskyāunu	v.intr. &amp; v.tr.	
1945	Yamphu	semma II	1) to move 2 to copy text by writing.	 sarnu, sārnu	v.intr. &amp; v.tr.	
1946	Yamphu	semma III	(only in combination with <i>pasäŋa</i> 'slide') to play on the slide, to slide.	 sulelī khelnu	v.intr.	
1947	Yamphu	semmaŋ	dream.		n.	245
1948	Yamphu	senda	night		n.	273
1949	Yamphu	sendak-lendak	night and day, all the time, continuously.		adv.	
1950	Yamphu	sendawäʔ	in the night.		adv.	
1951	Yamphu	sense	all night long.		adv.	
1952	Yamphu	seŋ	thorn which has entered the flesh, splinter.		n.	
1953	Yamphu	se:bhu	a species of tree, <i>Thysanolaena</i> <i>maxima.</i>	 amliso	n.	
1954	Yamphu	se:bräk	thigh.	 tigrā	n.	250
1955	Yamphu	he:ʔma	cough.	 khokī	n.	32
1956	Yamphu	he:ʔma	to have a cough	 khokī lāgnu	v.semi.tr.	32
1957	Yamphu	he:jama	to conquer , to defeat, to win	 jitnu	v.tr-2.	107
1958	Yamphu	he:ma I	to dry, to be dried	 sukhnu	v.intr.	28
1959	Yamphu	he:ma II	to be able to, to be capable of, to be in a position to.	 saknu	v.intr. &amp; v.tr.	
1960	Yamphu	he:ro	well, thoroughly	 rāmrarī	adv.	
1961	Yamphu	hepma	1a) to embrace; b) to hold in your arms, e.g. a child; c) to carry on the arm; 2) (of maize) to bear fruit	 aŋgālo hālnu, hātmā boknu	v.intr. &amp; v.tr.	29
1962	Yamphu	hetcama	to win, to conquer, to defeat, to beat somebody in a competition; alternative of <i>he:jama</i>	 jitnu	v.tr-2.	
1963	Yamphu	hi	faeces, turd.	 guhu	n.	52
1964	Yamphu	hiʔima	to defecate; also <i>hi:ma</i>	 hagnu	v.intr. &amp; v.tr.	
1965	Yamphu	hiʔlaptoʔ	(to spot) for a second.	 jhalakkai (dekhnu)	adv.	
1966	Yamphu	hiʔma I	to swing around, to slew about	 ghumāunu	v.intr. &amp; v.tr.	
1967	Yamphu	hiʔma II	1) <i>v.intr.</i> to be burnt, to be scorched, to be singed 2) <i>v.tr.</i> to burn, to scorch.	 ḍaḍnu, polnu	v.intr. &amp; v.tr.	41
1968	Yamphu	hiʔwaba	wind, air.	 hāvā	n.	798
1969	Yamphu	higaŋlik	a type of large firefly.	 jūnkīrī	n.	
1970	Yamphu	hiŋ	poised, standing erect.	 kaḍā ubhieko	adv.redupl.	
1971	Yamphu	hi:ʔmeʔla	lid.	 birko	n.	
1972	Yamphu	hi:kma	to bind, to fasten, to tie, to tie around	 bādhnu	v.intr. &amp; v.tr.	81
1973	Yamphu	hiŋma I	to live, survive.	 bācnu	v.intr.	848
1974	Yamphu	hi:ma I	to defecate	 hagnu	v.intr. &amp; v.tr.	52
