RN	DOCULECT	REFLEX	CONCEPT	NEPALI	GFN	ETYMON
1945	Limbu	myaNma	1) pussy cat; 2) (secretive slang) se:dzɔNwa, q.v.		n.	
1946	Limbu	myaNsaʔl	kitten		n.	
1947	Limbu	na	fish.		n.	83
1948	Limbu	na	face		n.	85
1949	Limbu	naʔmaʔ, -naʔr-/-naʔ-	1) abandon someone or something, neglect someone or something; 2) abstain from, not eat something		1) vt. 2) vi.vt.	874
1950	Limbu	naʔnuʔmaʔ, naʔ-nuʔr-/naʔ-nuʔ-	love (A-Usʔ as between lovers, not as between parent and child)		vt.	405
1951	Limbu	naʔnuʔsiNmaʔ	love one another.		vr.	
1952	Limbu	nabhu	five		num.col.	
1953	Limbu	nadha:kkriN	deaf		adj.	
1954	Limbu	nadho: co:kmaʔ				
1955	Limbu	ku-	his, its, her.		pf.	
1956	Limbu	kuʔwaʔ				
1957	Limbu	kube:	begin to, start		adv.	
1958	Limbu	kube:sɛʔ				
1959	Limbu	kubhaN kubhaN	piled on top of each other, in a heap, in a pile		adv.	
1960	Limbu	kubhɔra	white		adj.n.	
1961	Limbu	kubhrɛ:N				
1962	Limbu	kubo:N				183
1963	Limbu	kubɔk	bulb (of onion or garlic)		n.	
1964	Limbu	kubuN	peas, beans, gram.		n.	
1965	Limbu	kubutthuNwa				
1966	Limbu	kuca	true, real		adj.adv.	
1967	Limbu	kucase:	verily, genuinely.		adv.	
1968	Limbu	kudiʔ-kudiʔ	in single file, in a queue		adv.	
1969	Limbu	kudza	food.		n.	
1970	Limbu	kudzaʔ	1) fruit; 2) meat (as opposed to gravy).		n.	
1971	Limbu	kudzanumaʔ, kudza-nur-/kudza-nu-	taste delicious; be delicious (esp. food)		vi.	
1972	Limbu	kudzaphɛmmaʔ, kudza-phɛʔr-/kudza-phɛn-	taste bad, taste awful		vi.	
1973	Limbu	kudzɔN	above		postp.	
1974	Limbu	kughi:N				
1975	Limbu	-niNwa i:maʔ, -i:s-/-i:-	make dizzy, make one's head spin		n. + vt.	
1976	Limbu	-niNwa lɛNmaʔ, -lɛks-/-lɛN-	black out, lose consciousness		vi.	
1977	Limbu	-niNwa ma:maʔ, -mɔy-/-ma:-	lose one's mind		vi.	
1978	Limbu	niNwa mummaʔ, -mutch-/-mun-	1) forget, be forgotten, slip someone's mind; 2) forget		1) vi. 2) vt.	
1979	Limbu	-niNwa phɛʔlaʔmaʔ, phɛʔ-laʔr-/phaʔ-laʔ-	turn sour (of someone's mood)		vi.	
1980	Limbu	niNwa phummaʔ, -phutch-/-phun-	forget, be forgotten		vi.	
1981	Limbu	niNwa phupmaʔ, -phutt-/-phut-/-phuʔl	forget		vt.	
1982	Limbu	-niNwa sɛpmaʔ, -sɛʔr-/-sɛt-/-sɛʔl	displease, spoil the fun		n. + vt.	
1983	Limbu	-niNwa tamaʔ	1) be pleased, be satisfied 2) remember		n. +  vi.irr.	
1984	Limbu	-niNwa tamaʔ, -tas-/-ta-	satisfy, please		n. + vt.	
1985	Limbu	-niNwaʔo: yuNmaʔ, -yuks-/-yuN-	keep in mind, remember.		vt.	
1986	Limbu	niNwahu:p	power of memory, quickness of mind, intelligence.		n.	
1987	Limbu	ni:pmaʔ, -ni:r-/-ni:t-/ni:ʔl	1) read, study; 2) count.		vt.	821
1988	Limbu	ni:sa:mhim	school.		n.	
1989	Limbu	ni:tcha:msaʔ	student, pupil.		n.	
1990	Limbu	ni:tchiNmaʔ	1) wake up, come to, come to consciousness; 2) count oneself		vr.	
1991	Limbu	nipmaʔ, -nitt-/-nit-/-niʔl	be nearby		vi.	492
1992	Limbu	nirɛN	twice.		adv.	
1993	Limbu	nisik	1) brain; 2) marrow.		n.	267
1994	Limbu	nisiNmaʔ	see oneself (eg. in a mirror).		vr.	
1995	Limbu	thɔpmaʔ, -thɔtt-/-thɔt-/-thɔʔl	sew (patient: tɛtla leaves) in order to make dishes (tunaʔl and thɔpʔra) to eat tɔk from on festive occasions when many plates are required.		vt.	
1996	Limbu	thukka	curse, Nep. sarāp.		n.	
1997	Limbu	thuklɛN	six times.		adv.	
1998	Limbu	thuksi				
1999	Limbu	thumbo:ʔ, thuNbo:ʔ	knee.		n.	571
2000	Limbu	thumbruk	the tree Choerospondias axillaris, bearing sticky sour fruit with a hard pit		n.	
2001	Limbu	thummaʔ, -thums-/-thum-	1) be diligent, work hard, be industrious, be full of stamina; 2) appoint oneself, fulfill (a post or position)		vi.	
2002	Limbu	thummaʔ, -thund-/-thun-	mend		vt.	
2003	Limbu	thummaʔ, -thund-/-thun-	disturb, agitate, stir up		vt.	
2004	Limbu	thummaʔ, -thups-/-thum-	destroy, cause to cave in, cause to collapse		vt.	
2005	Limbu	thuNbo:ʔ				
2006	Limbu	thuNmaʔ, -thuks-/-thuN-	(with ha:l &lt; Nep. halo, hal plough) plough		vt.	
2007	Limbu	thuNmaʔ, -thuN-	1) drink; 2) smoke		vt.	386
2008	Limbu	thuNmaʔ, -thuNs-/-thuN-	give someone to drink		vt.	
2009	Limbu	thu:Nmaʔ, -thu:ks-/-thu:N-	bend.		vt.	
2010	Limbu	thu:pmaʔ, -thu:tt-/-thu:t-/-thu:ʔl	twitch, undergo a spasm or tremor, kɛmikʔin thu:ttɛ Your eye twitched		vi.	
2011	Limbu	thupmaʔ, -thub-/-thup-	pierce, wound by piercing		vt.	550
2012	Limbu	thupmaʔ, -thub-/-thup-	cave in, collapse		vi.	
2013	Limbu	ti	switch, reed, cane, twig.		n.	
2014	Limbu	tika				
2015	Limbu	hiramurik	female pubic hair.		n.	
2016	Limbu	hisa:b	mathematics, arithmetic.		n.	
2017	Limbu	ho:ʔ	furuncle, abcess		n.	
2018	Limbu	ho:mbrikwa	sweat.		n.	850
2019	Limbu	ho:mmaʔ, -ho:ps-/-ho:m-	insert the migho:mbe: into the used fire laying it diagonally across one of the haʔluN for support		vt.	
2020	Limbu	ho:ndge:k				
2021	Limbu	ho:Nmaʔ, -ho:ks-/-ho:N-	overturn, turn over, spill out.		vt.	
2022	Limbu	ho:pmʔnaba	Limbu cigarette (freshly crumbled tobacco rolled in a piece of ma:ksip or corncob husk)		n.	
2023	Limbu	ho:pmaʔ, -ho:pt-/-ho:p-	not to be, not to exist, not to be available		vi.	30
2024	Limbu	ho:pmaʔ, -ho:pt-/-ho:p-	inhale (with sɔkma 'breath', suriʔl 'wind), toke; take a draw, drag or puff (whilst smoking)		vt.	45
2025	Limbu	ho:rik	skin, peel, shell, integument, bark		n.	58
2026	Limbu	hɔʔmaʔN	sleep, the state of being asleep		n.	
2027	Limbu	hɔʔpɛʔl	on one's back		adv.	
2028	Limbu	hɔk	cortex, crust, rind, husk.		n.	908
2029	Limbu	hɔmmaʔ, -hɔnd-/-hɔn-	be bloated all over one's body, suffer from dropsy.		vi.	
2030	Limbu	hɔmmaʔ, -hɔnd-/-hɔn-	open (door lamdhe:ʔl, bag suʔwa)		vt.	609
2031	Limbu	hɔN	hole		n.	37
2032	Limbu	hɔNmaʔ, -hɔks-/-hɔN-	search, look for		vt.	
2033	Limbu	hɔNmaʔ, -hɔN-	be pierced, be bored (a hole)		vi.	37
2034	Limbu	hɔNmaʔ, -hɔNs-/-hɔN-	pierce, bore a hole		vt.	37
2035	Limbu	iNmaʔ, -iNs-/-iN-	spread news, make known; slander, malign		vt.	
2036	Limbu	iNpho:mmaʔ, iN-pho:nd-/iN-pho:n-	call to someone at a distance in a loud voice		vt.	
2037	Limbu	iNwaʔ	1) cockerel, rooster; 2) dawn, daybreak; 3) the brighter arc of a rainbow (namde:Ngu)		n.	
2038	Limbu	i:	vide e:.		emph.part.	
2039	Limbu	i:			interr.sf.	
2040	Limbu	i:maʔ, -i:r-/-i:-	wander, loiter, stroll about, (of birds) fly about aimlessly		vi.	
2041	Limbu	i:maʔ, -i:s-/-i:-	cause to wander about, cause to roam about; roll something about, cause something to roll to and fro		vt.	
2042	Limbu	i:mbriN	vide cɛmbi.		n.	
2043	Limbu	i:mmaʔ, -i:nd-/-i:n-	imitate		vt.	
2044	Limbu	i:Nmaʔ, -i:ks-/-i:N-	brush one's teeth (haʔ teeth); scrub, clean, sweep		vt.	
2045	Limbu	i:nna	khunɛʔ kappo:baʔe:kke: tha:p i:nna He really looks like an old man.		emph.part.	
2046	Limbu	i:tchiNmaʔ	reflect, contemplate.		vr.	
2047	Limbu	i:tmaʔ, -i:tt-/-i:t-/-i:ʔl	think; think of, contemplate, remember		vt.	20
2048	Limbu	i:ya	maybe		clause-final part.	
2049	Limbu	ipmaʔ, -ipt-/-ip-	put to bed (esp. children)		vt.	
2050	Limbu	ipmna	sleep		n.	
2051	Limbu	ipuN	grave. A Limbu grave is characterized by an oblong gravestone situated upright above the place of the navel of the interred corpse		n.	
2052	Limbu	irɛmrɛmba	lazy.		adj.	
2053	Limbu	itchaba	ego's child-in-law's father, i.e. father-inlaw of ego's offspring.		n.	
2054	Limbu	itchama	ego's child-in-law's mother, i.e. mother-inlaw of ego's offspring.		n.	
2055	Limbu	naNmaʔ, -naks-/-naN-	go crazy, go berserk.		vi.	870
2056	Limbu	naNnam	berserk.		adj.	
2057	Limbu	na:	there.		adv.	954
2058	Limbu	na:ʔmaʔ, -na:ʔr-/-na:ʔ-	(with infinitive) give up doing something, cease doing something.		vi.	
2059	Limbu	na:dha:mbi	on the opposite (i.e. visible) slope, on the facing slope across the valley		adv.	
2060	Limbu	na:-gɔrɔ-na:	way over there.		adv.	
2061	Limbu	na:khɛN	that one there, that there, that.		dem.	954
2062	Limbu	na:kmaʔ, -na:kt-/-na:k-	1) request something, ask for something; 2) ask someone for something		vt.	822
2063	Limbu	na:m				
2064	Limbu	na:maʔ, -na:s-/-na:-	be exhausted		vi.	446
2065	Limbu	na:mdataʔl, na:mtadaʔl	until sunrise		adv.	
2066	Limbu	na:mmaʔ				
2067	Limbu	na:mmaʔ, -na:nd-/-na:n-	(onto a human body) smear, soil, get dirty, befoul		vt.	
2068	Limbu	na:mmaʔ, -na:ps-/-na:m-	put down a load for a breather, put down a burden for a little while to rest a bit		vt.	873
2069	Limbu	na:mtadaʔl				
2070	Limbu	na:mthadhak	until sunset, Nep. ghām najharunjel		adv.	
2071	Limbu	na:N	snow		n.	501
2072	Limbu	na:N	1) younger siblings of same sex as ego; 2) the next younger sibling of the same sex as ego.		1) n.col. 2) n.	
2073	Limbu	na:nchiNmaʔ	shit oneself, wet oneself, befoul oneself		vr.	
2074	Limbu	na:ndhaN, na:ndaN	1) direction; 2) opposite side, far side.		n.	
2075	Limbu	saNmaʔ, -saN-	(with yale:k) summon someone (= patient) to work in the fields		vt.	
2076	Limbu	saNmaN	downhill		adv.	
2077	Limbu	saNsiNmaʔ	said only of fowl: ruffle up one's feather's and shake out the dust (in contradistinction to saNsiNmaʔ, the non-reflexive form saNmaʔ denotes 'to shake out water'		vr.	
2078	Limbu	sa:ʔrik, sa:rik	very; much.		adv.	
2079	Limbu	sa:dhan	wares, materials.		n.	
2080	Limbu	sa:kmaʔ, -sa:kt-/-sa:k-	castrate.		vt.	
2081	Limbu	sa:mbo:n	prostrate, on one's belly		adv.	
2082	Limbu	sa:mmaʔ, -sa:m-	shield from heat, cover with some material to protect from heat; pick up or hold some hot object with protected hands.		vt.	
2083	Limbu	sa:mmaʔ, -sa:ps-/-sa:m-	prepare to strike someone, assume the stance of being about to strike somone, threaten someone with a blow		vt.	
2084	Limbu	sa:msiNmaʔ	shield oneself from heat, protect oneself from heat (eg. by using pot-holders)		vr.	
2085	Limbu	sa:Nmaʔ, -sa:ks-/-sa:N-	stir (+ solid, eg. tɔk rice, yummaʔl vegetables)		vt.	
2086	Limbu	sa:Nmaʔ, -sa:Nd-/-sa:N-	erupt in blisters, blister		vi.	
2087	Limbu	sa:pmaʔ, -sa:tt-/-sa:t-/-sa:ʔl	ridicule, mock, deride		vt.	785
2088	Limbu	sa:pmaʔ, -sa:tt-/-sa:t-/-sa:ʔl	dig an irrigation ditch, lead water through irrigation ditches (patient: cwaʔl 'water').		vt.	
2089	Limbu	sa:pse:ʔ	blood-sucking tick.		n.	268
2090	Limbu	sa:rik				
2091	Limbu	sap	root.		n.	
2092	Limbu	sapla	book, any piece of writing.		n.	
2093	Limbu	sapmaʔ, -sapt-/-sap-	write.		vt.	790
2094	Limbu	sappo:k	stomach, abdomen, belly (the area as opposed to the internal organ, cf.  hiduʔl, thɛNya:n).		n.	720
2095	Limbu	phɔtchiNmaʔ	be in a hurry, make haste		vr.	
2096	Limbu	phuʔku	cave, cavity under a rock ledge or overhang.		n.	
2097	Limbu	phuʔmaʔ, -phuʔr-/-phuʔ-	sever.		vt.	508
2098	Limbu	phuʔsiNmaʔ	(with mɛlluN 'dowry' as object complement and the bride as subject) claim one's dowry, take one's dowry from one's parental home (po:Nmaʔ him) to the home of one's husband (pe:kmaʔ him).		vr.	
2099	Limbu	phudo:N	an animal ceremoniously slaughtered (sɛtmaʔ) in honour of a revered guest or visitor, esp. on his first visit to a household.		n.	
2100	Limbu	phudzik	earthenware pot for cooking rice (large phu- dzik) or serving as a receptacle for yum 'salt' (small phudzik)		n.	
2101	Limbu	phu, -mphu	1) elder brother, 2) elder male cousin through paternal uncle or maternal aunt, 3) wife's elder sister's husband, 4) husband's elder brother, 5) husband's elder sister's husband.		n.	668
2102	Limbu	phukmaʔ				
2103	Limbu	phummaʔ				
2104	Limbu	phumma, -phund-/-phun-	1) dislodge; 2) dislodge, remove (lid, horns);uncork, unplug ; 3) decapitate		vt.	
2105	Limbu	phuN	flower.		n.	730
2106	Limbu	phuNmaʔ, -phuks-/-phuN-	blend, mix		vt.	
2107	Limbu	phuNmaʔ, -phuks-/-phuN-	save up, gather together, scrape together (large objects like rocks or things which are already in close proximity to each other)		vt.	
2108	Limbu	phuNwaʔl	gourd (both as fruit and as flask).		n.	
2109	Limbu	phuphudre:, -mphudre:	ego's elder sister's husband (female speaking).		n.	
2110	Limbu	phupmaʔ				
2111	Limbu	phupmaʔ, -phutt-/-phut-/-phuʔl	mix, blend		vt.	744
2112	Limbu	phurluN	small basket made of split reeds or splintered bamboo (the:), used as a receptacle for ripening hapla.		n.	
2113	Limbu	phyakmaʔ				
2114	Limbu	piʔl	bull		n.	
2115	Limbu	se:sapmaʔ, se:-sapt-/se:-sap-	make a network of bamboo (pha) and split bamboo (the:) to serve as the underlying foundation to a thatched roof		vt.	
2116	Limbu	se:se:	invigorated, fresh, refreshed, full of zest		adj.	
2117	Limbu	se:se:daNba	able, energetic, quick-witted, adept, agile, clear-headed.		n.adj.	
2118	Limbu	se:wa	obeisance, greetings, respect		n.	
2119	Limbu	sɛʔbǝNba, sɛʔbɔNba	thigh; (of prepared fowl) drumstick.		n.	250
2120	Limbu	sɛmaʔ, -sɛs-/-sɛ-	scatter, spill (either intentionally or unintentionally); sow		vt.	
2121	Limbu	sɛmikla	a mythological reed.		n.	
2122	Limbu	sɛmikla-khappu	the ash of a mythological reed from Tibet.		n.	
2123	Limbu	sɛmmaʔ, -sɛnd-/-sɛn-	I) 1) split up, go one's separate ways, disperse or break up (after a gathering) 2) leave the parental or po:Nmaʔ him 'birth home' (said of a ce:li, viz. daughter/sister taking up residence in the household of her spouse after marriage); II) separate		I) vi. II) vt.	843
2124	Limbu	sɛnche:luNma	the Mahābhārat Lek range, running roughly parallel to and to the south of the Great Himalayan range		n.	
2125	Limbu	sɛnchɛn	the whole night long		adv.	
2126	Limbu	sɛndhuk, sɛnduk	toenail, fingernail; talon, claw		n.	248
2127	Limbu	sɛndik	at night, from midnight to dawn		adv.	273
2128	Limbu	sɛNmaʔ, -sɛks-/-sɛN-	dialectal variant of ɛNmaʔ in the vicinity of Sa$krāntī to the north of Myāŋluŋ, vide ɛNmaʔ.		vt.	
2129	Limbu	sɛpmaʔ, -sɛʔr-/-sɛt-/-sɛʔl	kill, extinguish		vt.	261
2130	Limbu	sɛpmaʔ, -sɛr-/-sɛt-/-sɛʔl	1) be scattered, be spilt; 2) go one's separate ways, split up, break up (a gathering)		vi.	843
2131	Limbu	sɛpmaN	dream		n.	245
2132	Limbu	sɛpmaNme:ʔo:	in a dream, whilst dreaming.		adv.	
2133	Limbu	sɛrɔN				
2134	Limbu	sɛtchiNmaʔ	1) be vain, conduct oneself vainly, be arrogant; 2) speak in obscurative slang, speak in riddles (Limbu is rife with secretive slang and cryptonyms)		vr.	
2135	Limbu	ǝgɔ:				
2136	Limbu	ǝn	horse.		n.	
2137	Limbu	ǝncha	horsemeat.		n.	
2138	Limbu	ga:ro:	wall.		n.	
2139	Limbu	gha:s	fodder.		n.	
2140	Limbu	go:li	bullet		n.	
2141	Limbu	gɔ:	then, exactly, just (often left untranslated)		part.	
2142	Limbu	gundri, kundri	vide lo:tna		n.	
2143	Limbu	ha	tooth.		n.	411
2144	Limbu	haʔluN	one of three long rectangular-prismatic stones buried upright in a circle within the domestic Limbu fireplace, about one-fifth of the actual length protruding above ground and providing the points of support for the karʔhi or wok when cooking		n.	
2145	Limbu	haʔmaʔ, -haʔr-/-haʔ-	catch flame, catch on fire		vi.	
2146	Limbu	haʔmaʔ, -haʔr-/-haʔ-	1) bite; 2) afflict, viz. diseases caused by displeased or malevolent supernatural entities		vt.	588
2147	Limbu	haʔra	quickly.		adv.	
2148	Limbu	haʔra-haʔra	quickly, hastily.		adv.	
2149	Limbu	habha	like this, like that.		adv.	
2150	Limbu	habhyaʔ	this much		adv.	
2151	Limbu	habo:ʔ	dentition		n.	
2152	Limbu	habu	cavity, caries, tooth decay		n.	
2153	Limbu	hadaNba	jaw		n.	
2154	Limbu	hadi:N	stubbornness, fuss, obstinacy, resistance		n.	
2155	Limbu	khɛtna:dha:mbi	on the far side of the opposite or next mountain ridge		adv.	
2156	Limbu	khɛtna:sime:n	distant		adj. adv.	
2157	Limbu	khɛttho:	up there		adv.	
2158	Limbu	khikmaʔ, khikt-/-khik-	1) taste bitter 2) be expensive		vi.	131
2159	Limbu	khikmaʔ, -khikt-/-khik-	taste bitter to someone		vt.	
2160	Limbu	khikwa	whistle		n.	
2161	Limbu	khilli	one rolling-paper-full (of tobacco), one small scoop or handful (of any such household commodity)		n.	
2162	Limbu	khimmaʔ, -khips-/-khim-	stick		vt.	79
2163	Limbu	khiNmaʔ, -khiN-	be taut		vi.	194
2164	Limbu	khiNmaʔ, -khiNs-/-khiN-	make taut, stretch		vt.	194
2165	Limbu	khi:	thread		n.	156
2166	Limbu	khi:ʔmaʔ, -khi:r-/-khi:ʔ-	grow weary, grow fatigued, get tired		vi.	
2167	Limbu	khi:mmaʔ, -khi:nd-/-khi:n-	be greedy, be avaricious, be gluttonous		vi.	
2168	Limbu	khi:mmaʔ, -khi:nd-/-khi:n-	scrape off		vt.	915
2169	Limbu	khi:N	gall bladder		n.	129
2170	Limbu	khipmaʔ, -khipt-/-khip-	stick		vi.	79
2171	Limbu	khipse:ma	the fig Ficus nemoralis		n.	
2172	Limbu	kho:bo:ʔ	slender jet black long-tailed subspecies of the Hanuman or common langur with white mains around the face, Presbytis entellus achilles		n.	
2173	Limbu	kho:maʔ, -kho:s-/-kho:-	find		vt.	73
2174	Limbu	kho:pmaʔ, -kho:pt-/-kho:p-	reach (around smth.), embrace and close about, engirdle something		vt.	135
2175	Limbu	hillikcɛllɛk				
2176	Limbu	hillik, hilliklik, hillikcɛllɛk	adolescent, boisterous, playful		adj.adv.	
2177	Limbu	hilliklik				
2178	Limbu	hillikwa	adolescence, puberty; playfulness		n.	
2179	Limbu	hilo:	mud.		n.	
2180	Limbu	him	house, home.		n.	60
2181	Limbu	him kɛho:ppa	destitute, indigent, homeless		n. + vt.	
2182	Limbu	himmaʔ, -hips-/-him-				
2183	Limbu	hina:nde:	full-of-shit		adj.	
2184	Limbu	hiNmaʔ, -hiN-	be alive, live		vi.	848
2185	Limbu	hiNmaʔ, -hiNs-/-hiN-	rear, raise (livestock, children).		vt.	
2186	Limbu	hi:maʔ, -hi:r-/-hi:-	vide -niNwa hi:maʔ (vi.).		vi.	
2187	Limbu	hi:maʔ, -hi:s-/-hi:-	1) turn about, head off and divert, make someone or some animal go in the other direction, turn someone or some animal around 2) pa:n hi:maʔ make a parry (in speech), talk back, be sassy, smart or impertinent; 3) niNwa hi:maʔ, -hi:s-/-hi:-		vt.	54
2188	Limbu	hi:mmaʔ, -hi:nd-/-hi:n-	be very disappointed, have a bad experience, be disillusioned, be let down, become disenchanted (with infinitive) phidim pe:kmaʔ mɛhi:ndɛ hɛnaNbhɛlle sa:rik namille tɔrusi. lamʔo: hɛnaN iNmʔ camʔ mɛNgho:sun. hɛkyaN mɛhi:ndɛ. They had a bad experience going to Phidīm because they were severely scorched by the sun. They could find nothing to buy or eat on the way. So they are disenchanted. (i.e. They shall not go to Phidīm again).		vi.	
2189	Limbu	hi:pmaʔ, -hi:b-/-hi:p-	be or get planed with a phɛdza, be scraped off (of an outer layer or pellicle); 2) vt., plane, scrape off (an outer layer)		vi.	151
2190	Limbu	hi:pmaʔ, -hi:pt-/-hi:p-	keep and raise a sacrificial animal in honour of deity (sacrificial animals, once designated as such, may not be bartered or sold)		vt.	
2191	Limbu	hi:pmaʔ, -hi:pt-/-hi:p-				
2192	Limbu	hi:siNmaʔ	turn about, look back, look around		vr.	
2193	Limbu	hipmaʔ, -hipt-/-hip-	hit, strike		vt.	
2194	Limbu	hira	vagina.		n.	849
2195	Limbu	ta:ndi	in a few days, later on		adv.	
2196	Limbu	ta:ndik	tomorrow		adv.	528
2197	Limbu	ta:ndik-atchɛnda:n	(lit. tomorrow - the day after tomorrow) one of these days		adv.	
2198	Limbu	ta:Nmaʔ, -ta:N-	fell		vt.	
2199	Limbu	ta:rika	recipe.		n.	
2200	Limbu	tatarɛn-niNwa-bhu-maN, tatarɛn-niNwa-phu-maN	the immaculateminded god TatarAn, the genderless god of wisdom, knowledge and supreme intellect, whose substance is like the wind, creator of heaven and earth, a supreme deity of the indigenous Limbu pantheon.		n.	
2201	Limbu	te:ʔl	clothes.		n.	
2202	Limbu	te:ʔla:se:ʔ	banana, banana tree.		n.	
2203	Limbu	te:ʔl-phuN	clothes		n.	
2204	Limbu	te:ʔmaʔ, -te:ʔr-/-te:ʔ-	take away, remove		vt.	
2205	Limbu	te:him	hut, small house, shanty		n.	
2206	Limbu	te:maʔ, -te:r-/-te:-	come out thread-like, be stringy, be filamentous.		vi.	
2207	Limbu	te:maʔ, -te:s-/-te:-	1) spend; 2) sow; 3) give someone a beating, rough someone up; 4) (as -de:s-/-de:-) dimittive aspectivizer with transitive verbs, 'to dispatch'		vt.	
2208	Limbu	te:Nba, -nde:Nba	buddy, comrade		n.	
2209	Limbu	te:wa, -dwa	forehead, also: twaba.		n.	897
2210	Limbu	tɛʔl	leaf		n.	
2211	Limbu	tɛʔlhaʔphɛkwahaʔ	fallen leaves		n.	
2212	Limbu	tɛʔmaʔ, -tɛʔt-/-tɛʔ-	strike someone or something (said of a falling object)		vt.	884
2213	Limbu	tɛʔrɛsiN	willow tree Salix sp.		n.	
2214	Limbu	tɛʔtɛʔ pɔkwa	drop-by-drop droplet-water (with thamaʔ 'fall') drip		adv. + n.	
2215	Limbu	phɔʔe:ʔl				
2216	Limbu	phɔʔi:	belt.		n.	
2217	Limbu	phɔdaNba	white, white-kind; a white one		adj.n.	
2218	Limbu	phɔgɛlɔʔba	white		adj.	
2219	Limbu	phɔgǝna	bronze vaseshaped water vessel to drink from but not to be touched by the lips, also used for pouring water on hands or feet		n.	
2220	Limbu	phɔkmaʔ, -phɔkt-/-phɔk-	1) go off, explode (timmǝk rifle, bǝm bomb); emit a loud noise; erupt; 2) rupture, cave in		vi.	647
2221	Limbu	phɔkthimba	owl.		n.	704
2222	Limbu	phɔkwa	boil, blister, furuncle		n.	
2223	Limbu	phɔNaʔ, -mbhɔNaʔ	1) ego's father's younger brother, 2) ego's mother's younger sister's husband.		n.	
2224	Limbu	phɔNmaʔ, -phɔks-/-phɔN-	let go off, allow to explode (timmǝk rifle, bǝm bomb)		vt.	
2225	Limbu	phɔ:maʔ, phɔy-/-phɔ:-	braid, plait, intertwine (eg. thɛge:kʔi hair, pɔʔe:ʔl winnowing basket, lo:m- bhɛʔl a ma_dro, pɔkwa basket, khaʔnam strap of a thɔNga)		vt.	700
2226	Limbu	phɔ:mmaʔ, -phɔ:nd-/-phɔ:n-	disperse, cause to disperse		vt.	
2227	Limbu	phɔ:n	hail, hailstones		n.	754
2228	Limbu	phɔ:Nmaʔ, -phɔ:ks-/-phɔ:N-	divide		vt.	
2229	Limbu	phɔ:thak	rabbit, hare.		n.	
2230	Limbu	phɔpmaʔ, -phɔtch-/-phɔt-/-phɔʔl	employ someone in manual labour; employ someone as a field hand		vt.	
2231	Limbu	phɔpmaʔ, -phɔtch-/-phɔt-/-phɔʔl	put something up high somewhere, place something up in a place, hang up, suspend.		vt.	
2232	Limbu	phɔpmaʔ, -phɔtt-/-phɔt-/-phɔʔl	cover something, hold something above something or someone, suspend above something		vt.	
2233	Limbu	phɔpmaʔ, -phɔtt-/-phɔt-/-phɔʔl	pounce upon		vt.	
2234	Limbu	phɔsi	large round copper pot about one metre in dia- meter, outfitted with four large equidistantly spaced rings along the evoluted upper rim, Nep. khaḍkuḍā, khaḍku$lo.		n.	
2235	Limbu	pa:n hi:maʔ				
2236	Limbu	pa:n kɛbɔNba	gossipy, gossiper, agitator		n. + adj.	
2237	Limbu	pa:nbuk	(with yuNsiNmaʔ sit oneself down) be tongue-tied, be at a loss for words; be dumbfounded		n.	
2238	Limbu	pa:ncha:tmaʔ, pa:n-sa:tt-/pa:n-sa:t-/pa:n-sa:ʔl	address, call unto, call to, strike up a conversation with someone		vt.	
2239	Limbu	pa:Ndzum	bazar, market		n.	
2240	Limbu	pa:nlɛNmaʔ, pa:n-lɛN-	change one's story, change one's tune.		vi.	
2241	Limbu	pa:Nmaʔ, -pa:ks-/-pa:N-	come undone, become untangled (sikkiʔ rope, kuhu:p, idzige:k knot)		vi.	
2242	Limbu	pa:Nphe:	village.		n.	
2243	Limbu	pa:Nphe:ʔ-kǝʔbu	village and its surroundings, village including dwellings in the surrounding vicinity		n.	
2244	Limbu	pa:npɔNmaʔ, pa:n-pɔks-/pa:n-pɔN-	gossip, agitate, instigate		vi.	
2245	Limbu	pa:pmaʔ, -pa:ʔr-/-pa:t-/-pa:ʔl	speak, talk		vi.	660
2246	Limbu	pa:pmaʔ, -pa:tt-/-pa:t-/-pa:ʔl	say something, tell something, declare, say (pa- tient: utterance).		vt.	
2247	Limbu	pappa	papa.		n.	
2248	Limbu	pappadzya:k	thistle.		n.	
2249	Limbu	pardzo:kmaʔ, par-dzo:g-/par-dzo:k-	be located, be situated		vi.	
2250	Limbu	pare:ba				
2251	Limbu	pare:ya	large earthenware mug		n.	
2252	Limbu	parne:, barne:	(with an infinitive) ought to		v.imp.	
2253	Limbu	parse:kpa	the tree Savronia nepalensis		n.	
2254	Limbu	pe:ʔe:go:	(with lɔʔmaʔ) the urge to get up and go, 'ants in one's pants', restlessness		n.	
2255	Limbu	yɛʔllinkhɔN	repeatedly		adv.	
2256	Limbu	yɛkyɛk	carefully, alertly, cautiously		adv.	
2257	Limbu	yɛmba	husband.		n.	678
2258	Limbu	yɛmba kɛhɔNma	whore, lascivious woman.		n.	
2259	Limbu	yɛmbitcha	man.		n.	
2260	Limbu	yɛmbitcha-saʔ	son (circumlocution to disambiguate saʔ if the gender is not obvious from the context).		n.	
2261	Limbu	yɛmmaʔ, -yɛmd-/-yɛm-	1) feel warm inside (said of ingested warm foodstuffs); 2) scorch, burn (agent: the sun or a solid not undergoing combustion)		1) vi. 2) vt.	
2262	Limbu	yɛmmaʔ, -yɛps-/-yɛm-	1) stand something up; 2) begin, start (of a season)		1) vt. 2) vt.imp.	
2263	Limbu	yɛnchi				
